1,1,1,2019-05-15 21:43:00,51.07264,16.35143,11912.35,
1,1,1,2019-05-15 21:43:15,51.07347,16.35057,11746.90,
1,1,1,2019-05-15 21:43:30,51.07426,16.34911,11583.75,
1,1,1,2019-05-15 21:44:00,51.07533,16.34762,11400.07,
1,1,1,2019-05-15 21:44:15,51.07659,16.34585,11241.74,
1,1,1,2019-05-15 21:44:30,51.07747,16.34437,11063.48,
1,1,1,2019-05-15 21:45:00,51.07811,16.34273,10888.04,
1,1,1,2019-05-15 21:45:15,51.07884,16.34084,10715.39,
1,1,1,2019-05-15 21:45:30,51.08001,16.33867,10566.57,
1,1,1,2019-05-15 21:46:00,51.08154,16.33094,10112.16,
1,1,1,2019-05-15 21:46:15,51.08156,16.33028,10071.84,
1,1,1,2019-05-15 21:48:00,51.07783,16.30928,9242.65,
1,1,1,2019-05-15 21:48:15,51.07700,16.30545,9096.09,
1,1,1,2019-05-15 21:49:00,51.07614,16.30211,8951.86,
1,1,1,2019-05-15 21:49:15,51.07531,16.29902,8809.91,
1,1,1,2019-05-15 21:49:30,51.07454,16.29601,8670.21,
1,1,1,2019-05-15 21:49:45,51.07419,16.29470,8601.19,
1,1,1,2019-05-15 21:50:00,51.07321,16.28982,8380.66,
1,1,1,2019-05-15 21:50:15,51.07265,16.28695,8247.77,
1,1,1,2019-05-15 21:50:30,51.07207,16.28421,8100.78,
1,1,1,2019-05-15 21:51:00,51.07166,16.28154,7972.33,
1,1,1,2019-05-15 21:51:15,51.07128,16.27906,7845.91,
1,1,1,2019-05-15 21:51:30,51.07089,16.27675,7706.09,
1,1,1,2019-05-15 21:52:00,51.07049,16.27448,7583.89,
1,1,1,2019-05-15 21:52:15,51.07002,16.27224,7448.74,
1,1,1,2019-05-15 21:52:30,51.06963,16.27013,7315.99,
1,1,1,2019-05-15 21:53:00,51.06919,16.26820,7185.61,
1,1,1,2019-05-15 21:53:15,51.06875,16.26613,7057.55,
